subjectID,dummy
756,NA
916,NA
1037,NA
1040,NA
1063,NA
1098,NA
1221,NA
1256,NA
1293,NA
1321,NA
1388,NA
1442,NA
1474,NA
1579,NA
1604,NA
1652,NA
1679,NA
1697,NA
1699,NA
1702,NA
1708,NA
1709,NA
1712,NA
1714,NA
1728,NA
1757,NA
1771,NA
1810,NA
1816,NA
1834,NA
1872,NA
1885,NA
1918,NA
1955,NA
1972,NA
2018,NA
2041,NA
2093,NA
2154,NA
2157,NA
2158,NA
2203,NA
2204,NA
2207,NA
2227,NA
2228,NA
2233,NA
2295,NA
2314,NA
2325,NA
2326,NA
2334,NA
2350,NA
2383,NA
2393,NA
2403,NA
2421,NA
2422,NA
2434,NA
2458,NA
2460,NA
2469,NA
2480,NA
2481,NA
2496,NA
2499,NA
2503,NA
2511,NA
2520,NA
2536,NA
2538,NA
2544,NA
2553,NA
2558,NA
2572,NA
2573,NA
2579,NA
2582,NA
2583,NA
2586,NA
2588,NA
2589,NA
2590,NA
2591,NA
2597,NA
2607,NA
2612,NA
2614,NA
2637,NA
2639,NA
2641,NA
2649,NA
2685,NA
2686,NA
2688,NA
2691,NA
2698,NA
2699,NA
2702,NA
2708,NA
2721,NA
2722,NA
2728,NA
2732,NA
2735,NA
2737,NA
2750,NA
2759,NA
2762,NA
2763,NA
2781,NA
2785,NA
2790,NA
2813,NA
2829,NA
283,NA
2831,NA
2842,NA
2863,NA
2864,NA
2870,NA
2872,NA
2891,NA
2894,NA
2896,NA
2899,NA
2905,NA
2907,NA
2911,NA
2913,NA
2916,NA
2930,NA
2932,NA
2938,NA
2940,NA
2954,NA
2962,NA
2963,NA
2965,NA
2975,NA
2978,NA
2983,NA
2988,NA
2994,NA
3005,NA
3010,NA
3013,NA
3017,NA
3021,NA
3032,NA
3049,NA
3051,NA
3053,NA
3056,NA
3061,NA
3063,NA
3069,NA
3077,NA
3078,NA
3080,NA
3083,NA
3090,NA
3100,NA
3105,NA
3110,NA
3118,NA
3121,NA
3125,NA
3135,NA
3146,NA
3148,NA
3155,NA
3160,NA
3167,NA
3168,NA
3170,NA
3172,NA
3181,NA
3186,NA
3200,NA
3203,NA
3206,NA
3209,NA
3224,NA
3233,NA
3256,NA
3260,NA
3265,NA
3266,NA
3271,NA
3274,NA
3279,NA
3286,NA
3287,NA
3296,NA
3297,NA
3315,NA
3319,NA
3320,NA
3322,NA
3325,NA
3327,NA
3330,NA
3331,NA
3334,NA
3337,NA
3342,NA
3355,NA
3375,NA
3381,NA
3382,NA
3383,NA
3387,NA
3399,NA
3401,NA
3402,NA
3421,NA
3424,NA
3427,NA
3431,NA
3439,NA
3442,NA
3444,NA
3445,NA
3452,NA
3457,NA
3460,NA
3466,NA
3469,NA
3471,NA
3474,NA
3490,NA
3491,NA
3493,NA
3497,NA
3502,NA
3524,NA
3527,NA
3531,NA
3543,NA
3544,NA
3557,NA
3558,NA
3560,NA
3561,NA
3565,NA
3568,NA
3569,NA
3571,NA
3573,NA
3574,NA
3580,NA
3592,NA
3593,NA
3605,NA
3608,NA
3610,NA
3614,NA
3618,NA
3638,NA
3640,NA
3641,NA
3645,NA
3651,NA
3657,NA
3666,NA
3667,NA
3680,NA
3683,NA
3689,NA
3690,NA
3698,NA
3703,NA
3712,NA
3713,NA
3720,NA
3721,NA
3724,NA
3732,NA
3742,NA
3744,NA
37745,NA
3756,NA
3760,NA
3763,NA
3764,NA
3767,NA
3768,NA
3772,NA
3777,NA
3780,NA
3787,NA
3789,NA
3793,NA
3794,NA
3798,NA
3809,NA
3819,NA
3823,NA
3840,NA
3848,NA
3850,NA
3851,NA
3852,NA
3872,NA
3873,NA
3875,NA
3877,NA
3891,NA
3904,NA
3905,NA
3906,NA
3920,NA
3922,NA
3927,NA
3928,NA
3933,NA
3944,NA
3948,NA
3950,NA
3960,NA
3963,NA
4008,NA
4010,NA
4025,NA
4030,NA
4040,NA
4043,NA
4057,NA
4060,NA
4062,NA
4077,NA
4095,NA
4096,NA
4105,NA
4112,NA
4114,NA
4119,NA
4122,NA
4126,NA
4130,NA
4131,NA
4151,NA
4153,NA
4155,NA
4173,NA
4177,NA
4180,NA
4182,NA
4189,NA
4194,NA
4199,NA
4201,NA
4208,NA
4213,NA
4220,NA
4226,NA
4229,NA
4235,NA
4242,NA
4259,NA
4269,NA
4303,NA
4311,NA
4318,NA
4320,NA
4342,NA
4346,NA
4359,NA
4360,NA
4364,NA
4365,NA
4374,NA
NA,NA
439,NA
4400,NA
4415,NA
4417,NA
4421,NA
4422,NA
4425,NA
4426,NA
4428,NA
4441,NA
4450,NA
4454,NA
4458,NA
4460,NA
4471,NA
4491,NA
4494,NA
4498,NA
4500,NA
4506,NA
4509,NA
4511,NA
4532,NA
4536,NA
4545,NA
4564,NA
4565,NA
4566,NA
4567,NA
4569,NA
4572,NA
4578,NA
4588,NA
4590,NA
4594,NA
4595,NA
4596,NA
4602,NA
4617,NA
4625,NA
4631,NA
4635,NA
4640,NA
4642,NA
4644,NA
4645,NA
4646,NA
4651,NA
4653,NA
4659,NA
4677,NA
4685,NA
4695,NA
4700,NA
4703,NA
4705,NA
4713,NA
4716,NA
4720,NA
4728,NA
4739,NA
4740,NA
4741,NA
4748,NA
4749,NA
4757,NA
4764,NA
4773,NA
4774,NA
4778,NA
4780,NA
4783,NA
4784,NA
4791,NA
4796,NA
4801,NA
4803,NA
4812,NA
4813,NA
4814,NA
4825,NA
4826,NA
4837,NA
4841,NA
4856,NA
4859,NA
4863,NA
4871,NA
4872,NA
4876,NA
4879,NA
4888,NA
4892,NA
4897,NA
4899,NA
4902,NA
4905,NA
4913,NA
4914,NA
4919,NA
4923,NA
4930,NA
4933,NA
4935,NA
4938,NA
4944,NA
4949,NA
4957,NA
4959,NA
4963,NA
4964,NA
4973,NA
4975,NA
4976,NA
4979,NA
4981,NA
4982,NA
4983,NA
4987,NA
4993,NA
4994,NA
4999,NA
5001,NA
5017,NA
5036,NA
5038,NA
5040,NA
5055,NA
5056,NA
5060,NA
5062,NA
5067,NA
5069,NA
5078,NA
5087,NA
5089,NA
5092,NA
5095,NA
5102,NA
5103,NA
5110,NA
5112,NA
5113,NA
5114,NA
5127,NA
5134,NA
5135,NA
5146,NA
5147,NA
5155,NA
5157,NA
5159,NA
5176,NA
5177,NA
5180,NA
5185,NA
5188,NA
5190,NA
5194,NA
5202,NA
5204,NA
5205,NA
5210,NA
5221,NA
5236,NA
5239,NA
5242,NA
5243,NA
5245,NA
5248,NA
5249,NA
5250,NA
5254,NA
5255,NA
5256,NA
5268,NA
5271,NA
5274,NA
5275,NA
5277,NA
5280,NA
5281,NA
5288,NA
5294,NA
5296,NA
5301,NA
5305,NA
5306,NA
5315,NA
5318,NA
5331,NA
5338,NA
5339,NA
5342,NA
5343,NA
5356,NA
5357,NA
5361,NA
5364,NA
5373,NA
5374,NA
5376,NA
5380,NA
5383,NA
5384,NA
5387,NA
5390,NA
5405,NA
5406,NA
5418,NA
5419,NA
5422,NA
5425,NA
5426,NA
5429,NA
5437,NA
5442,NA
5444,NA
5450,NA
5451,NA
5455,NA
5457,NA
5460,NA
5466,NA
5471,NA
5474,NA
5486,NA
5489,NA
5499,NA
5500,NA
5505,NA
5506,NA
5508,NA
5510,NA
5517,NA
5518,NA
5520,NA
5522,NA
5526,NA
5527,NA
5532,NA
5553,NA
5554,NA
5556,NA
5560,NA
5563,NA
5565,NA
5569,NA
5571,NA
5577,NA
5583,NA
5587,NA
5595,NA
5597,NA
5604,NA
5605,NA
5606,NA
5608,NA
5610,NA
5615,NA
5618,NA
5621,NA
5627,NA
5632,NA
5644,NA
5655,NA
5661,NA
5663,NA
5665,NA
5666,NA
5669,NA
5671,NA
5678,NA
5679,NA
5683,NA
5685,NA
5694,NA
5696,NA
5699,NA
5703,NA
5706,NA
5707,NA
5708,NA
5712,NA
5714,NA
5715,NA
5717,NA
5722,NA
5723,NA
5728,NA
5729,NA
5732,NA
5734,NA
5736,NA
5757,NA
5759,NA
5760,NA
5763,NA
5764,NA
5765,NA
5772,NA
5774,NA
5779,NA
5790,NA
5791,NA
5794,NA
5807,NA
5808,NA
5815,NA
5818,NA
5821,NA
5826,NA
5827,NA
5835,NA
5844,NA
5849,NA
5851,NA
5853,NA
5862,NA
5871,NA
5873,NA
5876,NA
5883,NA
5886,NA
5905,NA
5907,NA
5908,NA
5909,NA
5916,NA
5920,NA
5926,NA
5936,NA
5939,NA
5940,NA
5942,NA
5943,NA
5951,NA
5955,NA
5959,NA
5969,NA
5971,NA
5972,NA
5979,NA
5982,NA
5984,NA
5991,NA
6001,NA
6007,NA
6013,NA
6021,NA
6028,NA
6029,NA
6039,NA
6041,NA
6046,NA
6053,NA
6054,NA
6061,NA
6066,NA
6078,NA
6079,NA
6081,NA
6084,NA
6086,NA
6092,NA
6099,NA
6122,NA
6126,NA
6132,NA
6137,NA
6142,NA
6143,NA
6146,NA
6157,NA
6165,NA
6167,NA
6175,NA
6180,NA
6183,NA
6184,NA
6196,NA
6198,NA
6199,NA
6200,NA
6201,NA
6202,NA
6204,NA
6205,NA
6214,NA
6221,NA
6224,NA
6227,NA
6228,NA
623,NA
6231,NA
6234,NA
6246,NA
6249,NA
6250,NA
6254,NA
6266,NA
6271,NA
6274,NA
6275,NA
6278,NA
6279,NA
6294,NA
6296,NA
6302,NA
6303,NA
6306,NA
6311,NA
6317,NA
6318,NA
6322,NA
6324,NA
6325,NA
6326,NA
6329,NA
6340,NA
6352,NA
6359,NA
6371,NA
6382,NA
6385,NA
6396,NA
640,NA
6401,NA
6405,NA
6418,NA
6427,NA
6431,NA
6432,NA
6442,NA
6450,NA
6453,NA
6456,NA
6460,NA
6461,NA
6464,NA
6467,NA
6475,NA
6484,NA
6496,NA
6497,NA
6499,NA
6501,NA
6503,NA
6524,NA
6525,NA
6526,NA
6527,NA
6530,NA
6550,NA
6568,NA
6570,NA
6575,NA
6580,NA
6584,NA
6585,NA
6588,NA
6604,NA
6605,NA
6610,NA
6613,NA
6619,NA
6625,NA
6626,NA
6629,NA
6631,NA
6640,NA
6650,NA
6653,NA
6654,NA
6662,NA
6674,NA
6676,NA
6678,NA
6686,NA
6688,NA
6695,NA
6706,NA
6747,NA
690,NA
7131,NA
7137,NA
7173,NA
7178,NA
7180,NA
7181,NA
828,NA
9105,NA
9122,NA
9127,NA
9142,NA
9175,NA
9220,NA
9222,NA
9241,NA
9263,NA
9280,NA
9286,NA
931,NA
9318,NA
9330,NA
9349,NA
9350,NA
9370,NA
9386,NA
9390,NA
9402,NA
9408,NA
9423,NA
9430,NA
9439,NA
9443,NA
9450,NA
9462,NA
9465,NA
9466,NA
9469,NA
9475,NA
9491,NA
9507,NA
9527,NA
9530,NA
9533,NA
9540,NA
9541,NA
9545,NA
9549,NA
9550,NA
9557,NA
9558,NA
9572,NA
9578,NA
9585,NA
9605,NA
9619,NA
9625,NA
9647,NA
9649,NA
977,NA
4414,NA
