subjectID,dummy
130055007,NA
130070007,NA
14001007,NA
140055007,NA
31001007,NA
310055007,NA
310073007,NA
390055006,NA
390055007,NA
390070007,NA
390071007,NA
68001006,NA
75001007,NA
750070007,NA
83001006,NA
830070006,NA
980070006,NA
980071007,NA
1240055006,NA
1240070006,NA
1240072006,NA
130001006,NA
1300070006,NA
142001006,NA
1420071006,NA
158001006,NA
1730071006,NA
1780071006,NA
185001006,NA
1850070006,NA
2110055005,NA
2110071005,NA
2250055006,NA
2250071006,NA
2280070006,NA
2990070005,NA
305001005,NA
3050072006,NA
3580071005,NA
3720072005,NA
3830071005,NA
408001005,NA
4080071005,NA
410001005,NA
4400071005,NA
4490055006,NA
458001005,NA
4580071005,NA
4790055005,NA
4990073005,NA
5100072006,NA
5100074005,NA
527001005,NA
5270070005,NA
5410071005,NA
5620074005,NA
5670072005,NA
579001005,NA
5790055005,NA
5790070005,NA
5840055005,NA
5870072005,NA
5940070005,NA
597001005,NA
5970070005,NA
5970072004,NA
5980055005,NA
5980071005,NA
6300070005,NA
6320073004,NA
633001005,NA
7090055005,NA
7270070005,NA
7360055005,NA
7360070005,NA
7360071005,NA
750001005,NA
7550071004,NA
762001005,NA
7640070005,NA
767001004,NA
786001005,NA
8000070005,NA
803001004,NA
8340055005,NA
8340070004,NA
8340071005,NA
846001005,NA
855001005,NA
8950071004,NA
8950072004,NA
901001005,NA
907001005,NA
913001005,NA
9130055005,NA
9160056005,NA
9290071005,NA
933001004,NA
9330070004,NA
9380071004,NA
939001004,NA
940001005,NA
9400070004,NA
9410070005,NA
9490070004,NA
951001004,NA
9510071004,NA
9820071004,NA
9820072004,NA
983001004,NA
9830070004,NA
995001005,NA
997001004,NA
9970070004,NA
10020073004,NA
10180070005,NA
1027001004,NA
10270071004,NA
10270072004,NA
1033001004,NA
10540070004,NA
10970070004,NA
11590071004,NA
1162001004,NA
1186001004,NA
1187001004,NA
11910071004,NA
12160070004,NA
1262001003,NA
1300001003,NA
1302001003,NA
13020055003,NA
13150055002,NA
500130071004,NA
500390055004,NA
500490070004,NA
501690072004,NA
501800071004,NA
501960070001,NA
502920070004,NA
502920071004,NA
503080070004,NA
503590071004,NA
504120072004,NA
504200070001,NA
506280055003,NA
506750070001,NA
507290071004,NA
510860071004,NA
512050071002,NA
513200071004,NA
513700055003,NA
513700070004,NA
514240071003,NA
515000071003,NA
515210070004,NA
517970070004,NA
518290071003,NA
518340071004,NA
518590071003,NA
519410056004,NA
519750070004,NA
519820055003,NA
519820070003,NA
519880055003,NA
520310072003,NA
521230055003,NA
523230070003,NA
523230071004,NA
524050070004,NA
525130072003,NA
525530070003,NA
527360070004,NA
527830055e3,NA
528070071003,NA
528150055003,NA
528270070003,NA
528420055003,NA
528910055002,NA
528930070003,NA
529830055003,NA
530880070003,NA
531480070003,NA
531600070003,NA
531600071003,NA
531670055003,NA
531670070003,NA
533180072003,NA
533270055003,NA
534140070003,NA
534930070003,NA
535740055003,NA
535960070003,NA
536160070003,NA
536310055003,NA
537560070002,NA
537770055003,NA
537770070003,NA
538500055003,NA
538500070004,NA
538790071003,NA
541730070003,NA
541730071003,NA
542420070003,NA
543370055002,NA
544060071003,NA
544230071003,NA
544440070003,NA
544890070003,NA
545290071003,NA
546770072003,NA
547900070003,NA
548970071003,NA
549230055e3,NA
549230070001,NA
549840071003,NA
551160071003,NA
551550070001,NA
551580055002,NA
552120072003,NA
552480070003,NA
552740071003,NA
553840055003,NA
553910055003,NA
553910072003,NA
554450070003,NA
554800055003,NA
555250071003,NA
557140071003,NA
558350072003,NA
560940055003,NA
560940070003,NA
561130055003,NA
561130070003,NA
562160070003,NA
564610072003,NA
565680055003,NA
565930056003,NA
566470055003,NA
566470071003,NA
567340071003,NA
567410071002,NA
600050072e3,NA
601500070003,NA
601610055003,NA
601620071002,NA
601710070003,NA
603110070003,NA
604690071003,NA
604710070003,NA
604800071003,NA
604810071003,NA
605190072003,NA
605330072002,NA
605410055002,NA
